orderbook_timestamp,book,bid,ask,spread
2024-07-20T17:18:37+00:00,btc_mxn,1170040.0,1184990.0,1.261614022059258
2024-07-20T17:18:37+00:00,usd_mxn,17.521,17.695,0.983328623905055
2024-07-20T17:18:38+00:00,btc_mxn,1170040.0,1184990.0,1.261614022059258
2024-07-20T17:18:38+00:00,usd_mxn,17.521,17.695,0.983328623905055
2024-07-20T17:18:39+00:00,btc_mxn,1170040.0,1184990.0,1.261614022059258
2024-07-20T17:18:40+00:00,usd_mxn,17.521,17.696,0.9889240506329153
2024-07-20T17:18:41+00:00,btc_mxn,1170040.0,1184990.0,1.261614022059258
2024-07-20T17:18:41+00:00,usd_mxn,17.521,17.696,0.9889240506329153
2024-07-20T17:18:42+00:00,btc_mxn,1170040.0,1184990.0,1.261614022059258
2024-07-20T17:18:42+00:00,usd_mxn,17.521,17.695,0.983328623905055
2024-07-20T17:18:43+00:00,btc_mxn,1170040.0,1184990.0,1.261614022059258
2024-07-20T17:18:43+00:00,usd_mxn,17.521,17.695,0.983328623905055
2024-07-20T17:18:45+00:00,btc_mxn,1170040.0,1184990.0,1.261614022059258
2024-07-20T17:18:45+00:00,usd_mxn,17.521,17.695,0.983328623905055
2024-07-20T17:18:46+00:00,btc_mxn,1170040.0,1184990.0,1.261614022059258
2024-07-20T17:18:46+00:00,usd_mxn,17.521,17.695,0.983328623905055
2024-07-20T17:18:47+00:00,btc_mxn,1170040.0,1184990.0,1.261614022059258
2024-07-20T17:18:47+00:00,usd_mxn,17.521,17.695,0.983328623905055
2024-07-20T17:18:48+00:00,btc_mxn,1170040.0,1184990.0,1.261614022059258
2024-07-20T17:18:49+00:00,usd_mxn,17.521,17.695,0.983328623905055
2024-07-20T17:18:50+00:00,btc_mxn,1170040.0,1184990.0,1.261614022059258
2024-07-20T17:18:50+00:00,usd_mxn,17.521,17.695,0.983328623905055
2024-07-20T17:18:51+00:00,btc_mxn,1170040.0,1184990.0,1.261614022059258
2024-07-20T17:18:51+00:00,usd_mxn,17.521,17.695,0.983328623905055
2024-07-20T17:18:52+00:00,btc_mxn,1170040.0,1184990.0,1.261614022059258
2024-07-20T17:18:52+00:00,usd_mxn,17.521,17.695,0.983328623905055
2024-07-20T17:18:54+00:00,btc_mxn,1170040.0,1184990.0,1.261614022059258
2024-07-20T17:18:54+00:00,usd_mxn,17.521,17.695,0.983328623905055
2024-07-20T17:18:55+00:00,btc_mxn,1170040.0,1184990.0,1.261614022059258
2024-07-20T17:18:55+00:00,usd_mxn,17.521,17.695,0.983328623905055
2024-07-20T17:18:56+00:00,btc_mxn,1170040.0,1184990.0,1.261614022059258
2024-07-20T17:18:56+00:00,usd_mxn,17.521,17.695,0.983328623905055
